,Brand Name,Review,Review Date,Review Website,Star Ratings
213,Jeep Compass,"Me and my wife had an enjoyable easy experience at the dealership, we got to pick what suv  worked best for us and then test drove it.  Walked away with a new Jeep!",                by BMmartinez                from Lexington SC                on Mon Jul 30 2018,www.cars.com,5
214,Jeep Compass,We are still getting used to the car. It Is totally different than the 2016 that we leased. It handles great and the styling is superb. It also seems safer.,"                by JEEPER1718                from North Olmsted ,Ohio                on Sun Mar 18 2018",www.cars.com,5
215,Jeep Compass,"I purchased this car because it was the complete package -- sleek look, tons of features, comfortable & affordable.",                by Alyssa                on Mon Nov 13 2017,www.cars.com,5
216,Jeep Compass,I'm 6' tall and I'm very comfortable in this vehicle.  I love the heating and air conditioning controls.  The vehicle is pretty snappy for only having a 4 cylinder.,                by Jeremy                from Manitowoc                on Mon Jan 08 2018,www.cars.com,5
217,Jeep Compass,Super sporty look and feel yet comfortable and such a smooth ride. Quiet interior even in noisy interstate traffic.  Love the apple connect and double sunroof.  Xoxoxo,                by RoxyB                from Janesville WI                on Mon Nov 27 2017,www.cars.com,5
218,Jeep Compass,This car met all of my expectation and more easily by far the best car I have owned hands down luxury style and just overall great car,                by Mariop26s                from Fresno                on Thu Apr 19 2018,www.cars.com,5
219,Jeep Compass,"I’m 2000 miles in on my Jeep Compass Limited  and so far I’ve been very satisfied with the purchase. My only complaint is I wish it had a bigger engine, otherwise it’s a great compact SUV.",                by DSW2506                from VA                on Thu Jun 14 2018,www.cars.com,5
220,Jeep Compass,It is my first car.overall I think it is a cool car,                by Alfred                on Mon Jan 29 2018,www.cars.com,5
221,Jeep Compass,"I love the way it looks and handles, the navigation system is great. My only wish is if the headrest on the seat was adjustable.",                by Sue                on Mon Jul 09 2018,www.cars.com,5
222,Jeep Compass,"We bought a Jeep Compass (Limited. The car is exceptional inside out. The ride is smooth, enough power to merge into the highway safely, quiet, solid and comfortable. The profile is eye-catching and the White Pearl color is so appealing. And it's 4-wheel drive with all of the latest tech. Jeep got his one right!","                by MikeA                from Hendersonville, NC                on Mon Jan 08 2018",www.cars.com,5
223,Jeep Compass,"I bought this car after my Nissan Sentra’s transmission Went out at 60,000 miles. It handles so well and is so comfortable. The console is very sleek and the exterior is very appealing. It’s basically a smaller, nicer looking Cherokee. I love it!","                by Leeleeteddy                from Fairfield, ca                on Fri Mar 30 2018",www.cars.com,5
224,Jeep Compass,"Love of my life, car-wise! A super smooth ride, with great visibility, design and feel, I ride on snow, ice, mud and of course regular conditions with complete control. It is a solid jeep, moves nicely on all terrains, accelerates well getting on the highway and is non-plus-ed when 18 wheelers cruise past or when I pass them as well as on windy days. The compass is both super sturdy and luxurious.  The auto starter (winter package for cold mornings has changed my feelings about the sub zero temperature mornings in northern new york.  All I want to do is DRIVE! The huge sunroof provides great views of the night sky too! I absolutely LOVE this car!",                by bmur                from New York State                on Wed Dec 27 2017,www.cars.com,5
225,Jeep Compass,"Over the past five years I've leased two JEEP Patriots.  I was heart broken after learning that the Patriot was no longer going to be continued.  Looking into a few other options I ended up test driving the 2018 Compass.  The Limited version has an amazing interior design that is way better the two Patriots, the extra long sun roof is beautiful to view the NYC skyline while driving during the day and especially at night.  The Compass has a lot more ZIP to it than the Patriot and the handling is really amazing.  Way to go JEEP.","                by tonydips                from NY, NY                on Fri Mar 09 2018",www.cars.com,5
226,Jeep Compass,A very attractive and loaded Auto for the price and runs like a baby. It is an eye opener as the features stand out.,"                by Brit's Baby                from Miramar, Fl                on Tue Jan 30 2018",www.cars.com,5
227,Jeep Compass,"The 2018 Jeep Renegade is my first New Car, I have been an owner for about two weeks and I can truly say that I am very happy with the decision on buying one of these unique little vehicles.  At first I was skeptical as my friends with Jeeps of their own said not to buy that style Jeep as it was a model ""built to break"" or ""not a real Jeep"". After asking questions and doing tons of research, car shopping, etc. My husband and I felt confidant with making the purchase and we couldn't be happier with our decision.  As a young blossoming family with a new baby on the way, we believe this vehicle will keep up with durability, efficiency and comfort for years to come. Thanks to Desoto Ford for the great car for the great price!",                by MamaWopp2018                from Arcadia                on Mon Jul 09 2018,www.cars.com,5
228,Jeep Compass,Super sporty look and feel yet comfortable and such a smooth ride. Quiet interior even in noisy interstate traffic.  Love the apple connect and double sunroof.  Xoxoxo,                by RoxyB                from Janesville WI                on Mon Nov 27 2017,www.cars.com,5
229,Jeep Compass,This vehicel has very comfortable seats . Easy steering and more comfortable leg room for passangers than it appears for the mid size SUV. Pleanty of storage in back cab.Ive taken it on trips and is comfortabel for long rides too.,"                by lovesuv's                from katy,texas                on Tue May 22 2018",www.cars.com,5
230,Jeep Compass,"i really enjoy this jeep, has good looks and performs well in my book. fun to drive and  very good on gas too.","                by donjrny                from halfmoon,ny                on Mon Dec 25 2017",www.cars.com,5
231,Jeep Compass,"LOVE this car and hope to have it for a VERY long time. We traded in a Jeep Patriot,2018 for this Jeep Cherokee Latitude+. Great choice.","                by Johnny D                from WIlmington,NY                on Tue Apr 03 2018",www.cars.com,5
232,Jeep Compass,"Actually was in the market for a smaller SUV having owned a rogue I wanted something different. When I was renting the rental company told me to pick what ever SUV I wanted from the row they had almost all the small brand SUV's but the jeep caught my eye, if was so pretty sitting there a very impressive blue with a black top, I was in awe. Driving it I felt very comfortable.  The dash, the steering, the seats, the technology got me, I had to own this SUV. When I got home I started searching and found that compass the same color and almost the same features as the rental but, something more beautiful caught my eye. There she was sitting out of view a silver one with the Black top almost like the one pictured minus the silver and black hood.  She had black rims, black jeep lettering, the silver body, and black top, I was in love. When I opened her up the Black leather interior and most of the comfort features as my rental got me. She was mine, she took me in for a joy ride and from there I couldn't let her go. I took her home that night, after the perfect deal. I just hope she remains faithful and gives me the most pleasurable rides around the curves of the roads as we dance to her beautiful music.",                by Cygnusrx                from Van nuys                on Sat Apr 21 2018,www.cars.com,5
233,Jeep Compass,I feel very safe and secure in this Jeep.  It is very reliable and has SO many safety features. I love the SOS feature and the backup camera.,"                by Moondog                from Rocky Point, NY                on Fri Apr 13 2018",www.cars.com,5
234,Jeep Compass,"Upgraded from a renegade to a compass Trailhawk, love it! Highly recommended, very comfortable, good driver, great gas mileage, stylish, sleek, smart, glad I bought it.",                by Wamikeschmidt                on Sun Jun 03 2018,www.cars.com,5
235,Jeep Compass,Great Jeep the new style on the Compass is great get a lot of compliments great performance love it rides great love the interior and enough room inside,                by Jeep                on Tue Sep 26 2017,www.cars.com,5
236,Jeep Compass,"I love it, smooth ride.  Radio is awesome and the interior is beautiful.  Wish I could order accessories for the 18.  But nothing is available yet.",                by wilderness                from Valparaiso                on Sun Oct 22 2017,www.cars.com,5
237,Jeep Compass,The car met all my needs plenty of legroom USB ports storage trunk space I really really really really like the car,                by Duke                from NJ                on Fri Sep 01 2017,www.cars.com,5
238,Jeep Compass,"I purchased this car because it was the complete package -- sleek look, tons of features, comfortable & affordable.",                by Alyssa                on Mon Nov 13 2017,www.cars.com,5
239,Jeep Compass,"I bought this car after my Nissan Sentra’s transmission Went out at 60,000 miles. It handles so well and is so comfortable. The console is very sleek and the exterior is very appealing. It’s basically a smaller, nicer looking Cherokee. I love it!","                by Leeleeteddy                from Fairfield, ca                on Fri Mar 30 2018",www.cars.com,5
240,Jeep Compass,"This car meets all of my needs. Very roomy, dependable and great gas mileage. I love taking this vehicle everywhere and it helps me with my long trips.",                by CaitYoung                from Booneville Ms                on Thu Feb 22 2018,www.cars.com,5
241,Jeep Compass,Great Jeep the new style on the Compass is great get a lot of compliments great performance love it rides great love the interior and enough room inside,                by Jeep                on Tue Sep 26 2017,www.cars.com,5
242,Jeep Compass,"I love the way it looks and handles, the navigation system is great. My only wish is if the headrest on the seat was adjustable.",                by Sue                on Mon Jul 09 2018,www.cars.com,5
243,Jeep Compass,A very attractive and loaded Auto for the price and runs like a baby. It is an eye opener as the features stand out.,"                by Brit's Baby                from Miramar, Fl                on Tue Jan 30 2018",www.cars.com,5
244,Jeep Compass,This suv has the most room in then any I have had. The head and leg room it is great. The gas mileage is great. I am in love with this suv,                by Klatham                from Springfield Ohio                on Mon Aug 13 2018,www.cars.com,5
245,Jeep Compass,"I enjoy the looks and hope that it will be a great experience in regards to performance. But it is too early to tell, I just got the car.","                by LH                from Frrehold, NJ                on Sun Aug 19 2018",www.cars.com,5
246,Jeep Compass,"So obsessed with his car, looks good from the outside and the inside is amazing. Drives smooth and so happy with my purchase I recommend",                by Taylor547                on Mon May 21 2018,www.cars.com,5
247,Jeep Compass,"I love it, smooth ride.  Radio is awesome and the interior is beautiful.  Wish I could order accessories for the 18.  But nothing is available yet.",                by wilderness                from Valparaiso                on Sun Oct 22 2017,www.cars.com,5
248,Jeep Compass,"I purchased this car because it was the complete package -- sleek look, tons of features, comfortable & affordable.",                by Alyssa                on Mon Nov 13 2017,www.cars.com,5
249,Jeep Compass,I'm used to driving small compact sport cars but since I am a new mother I decided to go for a small SUV. I like small so I shopped around and this is the coziest SUV on the new market. I love the smooth drive but kind of missed the pick-up my sports cars used to have .,                by Samanthai                from New York massapequa                on Wed Nov 15 2017,www.cars.com,5
250,Jeep Compass,"I purchased this car because it was the complete package -- sleek look, tons of features, comfortable & affordable.",                by Alyssa                on Mon Nov 13 2017,www.cars.com,5
251,Jeep Compass,Good car look s expensive nice not bad for money.  Easy to drive good on gas. I recommed this car.  My kids love itjust easy to handle,                by Pia                from Bronx                on Mon Mar 26 2018,www.cars.com,5
252,Jeep Compass,Super sporty look and feel yet comfortable and such a smooth ride. Quiet interior even in noisy interstate traffic.  Love the apple connect and double sunroof.  Xoxoxo,                by RoxyB                from Janesville WI                on Mon Nov 27 2017,www.cars.com,5
253,Jeep Compass,"Over the past five years I've leased two JEEP Patriots.  I was heart broken after learning that the Patriot was no longer going to be continued.  Looking into a few other options I ended up test driving the 2018 Compass.  The Limited version has an amazing interior design that is way better the two Patriots, the extra long sun roof is beautiful to view the NYC skyline while driving during the day and especially at night.  The Compass has a lot more ZIP to it than the Patriot and the handling is really amazing.  Way to go JEEP.","                by tonydips                from NY, NY                on Fri Mar 09 2018",www.cars.com,5
254,Jeep Compass,"I am short and I have to really lift my leg to get into the drivers side. I owned a compass before and forgot about this. Also, it would be nice to have radio controls on the steering wheel, as opposed to reaching over while your driving.",                by Stapes                on Wed Apr 04 2018,www.cars.com,5
255,Jeep Compass,This vehicel has very comfortable seats . Easy steering and more comfortable leg room for passangers than it appears for the mid size SUV. Pleanty of storage in back cab.Ive taken it on trips and is comfortabel for long rides too.,"                by lovesuv's                from katy,texas                on Tue May 22 2018",www.cars.com,5
256,Jeep Compass,"This car has all the needs that we wanted in a. Car, it was affordable and rides very smoothly, it’s a great car for a small family","                by Jeffer83                from Thunder Bay, Ontario                on Mon Aug 20 2018",www.cars.com,5
257,Jeep Compass,"This car is everything I could have hoped for. It is reliable, comfortable, and I love the look. Very stable to drive, and makes me feel safe.","                by CatBat                from Boston, MA                on Mon Jun 04 2018",www.cars.com,5
258,Jeep Compass,"The outgoing Compass suffered from Identity Amnesia.It could not remember it was a Jeep,and let's face it.If you buy a two wheel drive Jeep ANYTHING,you probably meant to be on the next lot over looking at something else.The new Compass is incredibly different,in a lot of ways you demand,but with an anemic single engine choice cranking out a little over 180 hp and only 175 lb.ft. torque.It's new sheetmetal NOW looks more like the Grand Cherokee,and more fitting of a Jeep.On the UPLEVEL TRIMMED  TRAILHAWK tho,the small tires and VERY BASIC,BORING LOOKING WHEELS are not sufficient for  A TRAILHAWK version with an OFF ROAD intention/purpose.They are actually laughable.This car only makes smarter sense in lesser trim with the 4wd,to keep costs down,and retain the 30 mpg highway figure.I myself am not going to pay 28 to 30 grand for a jeep that doesn't even have 200 hp.I will DEFINITELY wait for the front and rear fascia revised,2019 Jeep Cherokee Trailhawk with the new 270 hp 4 cylinder with 295 lb. ft. torque engine that will be an option in the new Wranglerand then,it's worth $30,000.","                by test tosterone                from Phoenix,Az.                on Thu Jan 25 2018",www.cars.com,5
259,Jeep Compass,"Great styling, good mileage, drives like a beast in the snow!Many safety features and comfort settings.",                by foxwomyn                from Warren MI                on Wed Feb 07 2018,www.cars.com,5
260,Jeep Compass,The car is great for me after just graduating college. Perfect size and fit. Exterior style is very attractive. Love the interior as well including the touch screen,"                by jv524                from Philadelphia, PA                on Sun Jul 22 2018",www.cars.com,5
261,Jeep Compass,"This vehicle rides well, performs well in snow, very good gas mileage. The 9 speed auto transmission gives the 4 cylinder snappy performance. Cons: Front passenger seat does not fold flat and no garage door button built in. Rear window visibility not great and you must depend on the rear view camera.",                by Dadhimself                on Thu Jan 11 2018,www.cars.com,5
262,Jeep Compass,Tired of paying high dollar for a car to get me to work. Super happy with my car lease of the Jeep Compass. Suits my need with all the amenities I wanted. Great sales staff as well as dealership at surburban jeep of Ann Arbor!,                by Sherryl064                from Michigan                on Wed Nov 15 2017,www.cars.com,5
263,Jeep Compass,"Best purchase I have made, I am very happy with this Jeep. I am a Jeep lover forever!! Recommend buying the Compass, you won't be disappointed.",                by Amanda83                from Biglerville                on Wed Feb 21 2018,www.cars.com,5
264,Jeep Compass,so far I think its very good. the performance is not as bad as some people are talking about. I feel that its a fine vehicle,"                by ramapo                from halfmoon,ny                on Sat Nov 04 2017",www.cars.com,5
265,Jeep Compass,Plenty of leg room . Great in all weather conditions.  Has may cool features  & multiple power ports for multiple charging of devices .  Love the panoramic sun roof.,                by LB0523                from West Babylon                on Thu Aug 09 2018,www.cars.com,5
266,Jeep Compass,I love the jeep Compass Limited. It has a smooth comfortable ride. The Limited has most of the features that you would need or want. It's a good sized vehicle.,                by deb1262                from Central NJ                on Sun May 20 2018,www.cars.com,5
267,Jeep Compass,"I’ve owned a  Jeep commander, grand Cherokee, 2 cherokees, and a renegade. This is something that looks nice, can perform off road and is smooth on road. Not fast but gets where it needs to be in a decent time. Plus now there’s a 4 inch lift available from ATP.",                by Jerms8403                on Fri Aug 24 2018,www.cars.com,5
268,Jeep Compass,This car is so comfortable & has plenty of speed pick up. I bought the low end model [Sport] & it is way more comfortable than the higher end model I had as a loaner.,"                by Codwifey                from Va Beach, Va                on Fri Nov 09 2018",www.cars.com,5
269,Jeep Compass,"This car was exactly what I could have ever wanted and more, I love the make and shape of the car, the awesome limited rims, lovely interior, quality heated seats and steering wheel as well!","                by ZoeD                from Detroit, Mi                on Fri Oct 19 2018",www.cars.com,5
270,Jeep Compass,A very attractive and loaded Auto for the price and runs like a baby. It is an eye opener as the features stand out.,"                by Brit's Baby                from Miramar, Fl                on Tue Jan 30 2018",www.cars.com,5
271,Jeep Compass,Good car for the money. Wish it was would have an automatic trunk opener. Otherwise I am happy. The screen is just a bit small,                by Rochmi1                from Chicago Illinois                on Wed Nov 28 2018,www.cars.com,5
272,Jeep Compass,Great Jeep Compass Trailhawk model. Go offroad and great on gas. The style inside and out is much better than the first Gen model.  Smooth ride and great size for city parking.,"                by wpabon1                from Willingboro, NJ                on Tue Nov 27 2018",www.cars.com,5
273,Jeep Compass,It does meet all my needs. Has good pick up and gets good millage. The comfort level is also 'very very good. I like the sub port for my music,                by JJS                from Old orchard beach                on Sat Nov 24 2018,www.cars.com,5
274,Jeep Compass,"The Compass is a new vehicle for us, have not had it a week yet.  But our daughter in law owns one and really likes it and we believe we will too. Our youngest son is 6'1 and he doesn't have a problem in the front or back.  It is quite a bit smaller than our Grand Cherokee but I wanted something smaller.  It rides really nice and feels great to drive. We got the Trailhawk package, so I can't wait to see how it handles in the snow.   Between our parents, adult children and a niece and nephew we own 9 Jeeps.  One of every single model!","                by Jeep Family                from St. Paul, MN                on Fri Nov 23 2018",www.cars.com,5
275,Jeep Compass,"Absolutely love it!  Has everything I wanted and could ever need, all while being a great looking car!  Exactly what I was looking for and extremely reliable.","                by kqfields21                from Hendersonville, TN                on Wed Nov 21 2018",www.cars.com,5
276,Jeep Compass,"I purchased this car because it was the complete package -- sleek look, tons of features, comfortable & affordable.",                by Alyssa                on Mon Nov 13 2017,www.cars.com,5
277,Jeep Compass,"This is the best car to have buying a new car brand new. It’s realistically affordable, the drive is smooth, comfortable, and the interior/exterior is beautiful.","                by Josslyncm                from Clinton, md                on Fri Nov 16 2018",www.cars.com,5
278,Jeep Compass,Super sporty look and feel yet comfortable and such a smooth ride. Quiet interior even in noisy interstate traffic.  Love the apple connect and double sunroof.  Xoxoxo,                by RoxyB                from Janesville WI                on Mon Nov 27 2017,www.cars.com,5
279,Jeep Compass,This SUV has every thing I could wish for and then some. It's a smooth ride. It's my first SUV and it is perfect. Being short I was worried about being able to see and this SUV makes me feel comfortable.,"                by BriIN                from West Lafayette,IN                on Thu Nov 15 2018",www.cars.com,5
280,Jeep Compass,This vehicel has very comfortable seats . Easy steering and more comfortable leg room for passangers than it appears for the mid size SUV. Pleanty of storage in back cab.Ive taken it on trips and is comfortabel for long rides too.,"                by lovesuv's                from katy,texas                on Tue May 22 2018",www.cars.com,5
281,Jeep Compass,I'm used to driving small compact sport cars but since I am a new mother I decided to go for a small SUV. I like small so I shopped around and this is the coziest SUV on the new market. I love the smooth drive but kind of missed the pick-up my sports cars used to have .,                by Samanthai                from New York massapequa                on Wed Nov 15 2017,www.cars.com,5
282,Jeep Compass,"Actually was in the market for a smaller SUV having owned a rogue I wanted something different. When I was renting the rental company told me to pick what ever SUV I wanted from the row they had almost all the small brand SUV's but the jeep caught my eye, if was so pretty sitting there a very impressive blue with a black top, I was in awe. Driving it I felt very comfortable.  The dash, the steering, the seats, the technology got me, I had to own this SUV. When I got home I started searching and found that compass the same color and almost the same features as the rental but, something more beautiful caught my eye. There she was sitting out of view a silver one with the Black top almost like the one pictured minus the silver and black hood.  She had black rims, black jeep lettering, the silver body, and black top, I was in love. When I opened her up the Black leather interior and most of the comfort features as my rental got me. She was mine, she took me in for a joy ride and from there I couldn't let her go. I took her home that night, after the perfect deal. I just hope she remains faithful and gives me the most pleasurable rides around the curves of the roads as we dance to her beautiful music.",                by Cygnusrx                from Van nuys                on Sat Apr 21 2018,www.cars.com,5
283,Jeep Compass,I feel very safe and secure in this Jeep.  It is very reliable and has SO many safety features. I love the SOS feature and the backup camera.,"                by Moondog                from Rocky Point, NY                on Fri Apr 13 2018",www.cars.com,5
284,Jeep Compass,"This car has all the needs that we wanted in a. Car, it was affordable and rides very smoothly, it’s a great car for a small family","                by Jeffer83                from Thunder Bay, Ontario                on Mon Aug 20 2018",www.cars.com,5
285,Jeep Compass,"This car is everything I could have hoped for. It is reliable, comfortable, and I love the look. Very stable to drive, and makes me feel safe.","                by CatBat                from Boston, MA                on Mon Jun 04 2018",www.cars.com,5
286,Jeep Compass,Super sporty look and feel yet comfortable and such a smooth ride. Quiet interior even in noisy interstate traffic.  Love the apple connect and double sunroof.  Xoxoxo,                by RoxyB                from Janesville WI                on Mon Nov 27 2017,www.cars.com,5
287,Jeep Compass,"Upgraded from a renegade to a compass Trailhawk, love it! Highly recommended, very comfortable, good driver, great gas mileage, stylish, sleek, smart, glad I bought it.",                by Wamikeschmidt                on Sun Jun 03 2018,www.cars.com,5
288,Jeep Compass,"Great styling, good mileage, drives like a beast in the snow!Many safety features and comfort settings.",                by foxwomyn                from Warren MI                on Wed Feb 07 2018,www.cars.com,5
289,Jeep Compass,Very comfortable. I do have trouble seeing cars in the right hand lane looking out of the back window and to the side. The backup camera does get dirty often. Always cleaning.,"                by mamaboley                from 9833 Louisville st , Ohio                on Wed Apr 25 2018",www.cars.com,5
290,Jeep Compass,It does meet all my needs. Has good pick up and gets good millage. The comfort level is also 'very very good. I like the sub port for my music,                by JJS                from Old orchard beach                on Sat Nov 24 2018,www.cars.com,5
291,Jeep Compass,"The Compass is a new vehicle for us, have not had it a week yet.  But our daughter in law owns one and really likes it and we believe we will too. Our youngest son is 6'1 and he doesn't have a problem in the front or back.  It is quite a bit smaller than our Grand Cherokee but I wanted something smaller.  It rides really nice and feels great to drive. We got the Trailhawk package, so I can't wait to see how it handles in the snow.   Between our parents, adult children and a niece and nephew we own 9 Jeeps.  One of every single model!","                by Jeep Family                from St. Paul, MN                on Fri Nov 23 2018",www.cars.com,5
292,Jeep Compass,"Absolutely love it!  Has everything I wanted and could ever need, all while being a great looking car!  Exactly what I was looking for and extremely reliable.","                by kqfields21                from Hendersonville, TN                on Wed Nov 21 2018",www.cars.com,5
293,Jeep Compass,"This is the best car to have buying a new car brand new. It’s realistically affordable, the drive is smooth, comfortable, and the interior/exterior is beautiful.","                by Josslyncm                from Clinton, md                on Fri Nov 16 2018",www.cars.com,5
294,Jeep Compass,This SUV has every thing I could wish for and then some. It's a smooth ride. It's my first SUV and it is perfect. Being short I was worried about being able to see and this SUV makes me feel comfortable.,"                by BriIN                from West Lafayette,IN                on Thu Nov 15 2018",www.cars.com,5
295,Jeep Compass,Super sporty look and feel yet comfortable and such a smooth ride. Quiet interior even in noisy interstate traffic.  Love the apple connect and double sunroof.  Xoxoxo,                by RoxyB                from Janesville WI                on Mon Nov 27 2017,www.cars.com,5
296,Jeep Compass,"This is my first SUV, having always driven smaller vehicles. I looked for a vehicle that would be safer for winter driving, and I found a vehicle I absolutely love.","                by Margmn                from Battle Lake, MN                on Mon Nov 12 2018",www.cars.com,5
297,Jeep Compass,"This Suv is one of a kind! Not only is it priced well, but it also is very stylish and comfortable and comes with a lot of features.","                by Pumpkinpie1203                from Estero, Florida                on Mon Nov 12 2018",www.cars.com,5
298,Jeep Compass,"Love this little compass. Its sporty, comfortable, and has all of the upgrades available to fit my needs. The cargo storage is smaller than I would like, but it definitely isnt lacking in rear leg or headroom. Would absolutely recommend this vehicle!",                by Jeepher                from Dallas texas                on Fri Nov 09 2018,www.cars.com,5
299,Jeep Compass,"The Jeep Compass has met and exceeded all of my expectations.  It has all of the extras that I was looking for when we were car shopping.  It has tons of cargo space without taking away from seating.  Very comfortable to ride in, very quiet and the back up camera comes in so handy in parking lots.  The only thing that I do not care for is the stall feature, where the vehicle shuts off at stop lights etc., but, Jeep offers the option to shut the stall feature off which makes this car a 10 in my book!!","                by NanaMathews                from Salisbury, NC                on Sun Oct 21 2018",www.cars.com,5
300,Jeep Compass,"The car is amazing and is well liked by my wife, Vicki.  It was her time to buy a car and this fit perfectly.","                by Paul H                from Springfield, MO                on Tue Feb 27 2018",www.cars.com,5
301,Jeep Compass,I love the jeep Compass Limited. It has a smooth comfortable ride. The Limited has most of the features that you would need or want. It's a good sized vehicle.,                by deb1262                from Central NJ                on Sun May 20 2018,www.cars.com,5
302,Jeep Compass,"I really enjoyed my test drive in the 2018 Jeep Compass Latitude. The interior and exterior design were both very attractive with an amazing panoramic sunroof! It drove nicely, though handles much differently then my current hatchback (as is to be expected. The only thing I did not like was that is does not come with a spare tire. I know this is to cut down on weight and help with gas mileage but.it takes away from the value in my opinion","                by Stacy Q                from Portsmouth, RI                on Wed Apr 04 2018",www.cars.com,5
303,Jeep Compass,"I love driving it, I love being in it. The only thing � don’t like about it is when your car goes in sleeping mode at stop signs for exemple, then you press the gas again it doesn’t accelerate as fast. so I hardly ever use it. The concept is good but it feels like it’s going to choke!","                by Manopy                from Barrie, Ontario                on Tue Jul 24 2018",www.cars.com,5
304,Jeep Compass,"Great car for the money, was a great deal. Love the color combos available. We picked lazer blue with black trim. Very sharp looking . Optio package is awsome.",                by Cruzdog                from st clair shores                on Thu Aug 16 2018,www.cars.com,5
305,Jeep Compass,Love it!  It reminds me of my favorite car of all time the Jeep Liberty.  I wish they still made that one.  It is a great vehicle.,"                by jrmymm                from oldsmar, FL                on Wed Jun 27 2018",www.cars.com,5
306,Jeep Compass,"I’ve owned a  Jeep commander, grand Cherokee, 2 cherokees, and a renegade. This is something that looks nice, can perform off road and is smooth on road. Not fast but gets where it needs to be in a decent time. Plus now there’s a 4 inch lift available from ATP.",                by Jerms8403                on Fri Aug 24 2018,www.cars.com,5
307,Jeep Compass,"This car meets all of my needs. Very roomy, dependable and great gas mileage. I love taking this vehicle everywhere and it helps me with my long trips.",                by CaitYoung                from Booneville Ms                on Thu Feb 22 2018,www.cars.com,5
308,Jeep Compass,I enjoy the comfort & space. I was driving a mustang & getting my new grandbaby in & out of the back was a pain but now I have plenty of room. I'm really enjoying my new ride.,"                by LaineAM                from Milledgeville,Georgia                on Wed Mar 14 2018",www.cars.com,5
309,Jeep Compass,"We bought a Jeep Compass (Limited. The car is exceptional inside out. The ride is smooth, enough power to merge into the highway safely, quiet, solid and comfortable. The profile is eye-catching and the White Pearl color is so appealing. And it's 4-wheel drive with all of the latest tech. Jeep got his one right!","                by MikeA                from Hendersonville, NC                on Mon Jan 08 2018",www.cars.com,5
310,Jeep Compass,The car is great for me after just graduating college. Perfect size and fit. Exterior style is very attractive. Love the interior as well including the touch screen,"                by jv524                from Philadelphia, PA                on Sun Jul 22 2018",www.cars.com,5
311,Jeep Compass,"This vehicle rides well, performs well in snow, very good gas mileage. The 9 speed auto transmission gives the 4 cylinder snappy performance. Cons: Front passenger seat does not fold flat and no garage door button built in. Rear window visibility not great and you must depend on the rear view camera.",                by Dadhimself                on Thu Jan 11 2018,www.cars.com,5
312,Jeep Compass,it is a smooth ride. plenty of leg room  for all passengers. sits high enough off the ground to see everything perfectly. handles great and very responsive. i love this vehicle!,"                by dmanns1                from LAGRANGE, IN                on Thu Aug 16 2018",www.cars.com,5
313,Jeep Compass,"While looking for a new car, I paid a lot of attention to details and features. This Jeep has done nothing but amaze me ever since I got it. I keep discovering new and helpful features everyday. Great for anyone who needs a spacious vehicle!","                by OliviaB                from Augusta, GA                on Tue Dec 25 2018",www.cars.com,5
314,Jeep Compass,Tired of paying high dollar for a car to get me to work. Super happy with my car lease of the Jeep Compass. Suits my need with all the amenities I wanted. Great sales staff as well as dealership at surburban jeep of Ann Arbor!,                by Sherryl064                from Michigan                on Wed Nov 15 2017,www.cars.com,5
315,Jeep Compass,"Best purchase I have made, I am very happy with this Jeep. I am a Jeep lover forever!! Recommend buying the Compass, you won't be disappointed.",                by Amanda83                from Biglerville                on Wed Feb 21 2018,www.cars.com,5
316,Jeep Compass,"Met all my needs. Trunk room for wheelchair, good leg room front and back. Car was easy to get in not very high. Had rake on top. Sunroof was extra that I will enjoy",                by Texi                from Orlando fl                on Sat Dec 22 2018,www.cars.com,5
317,Jeep Compass,Very nice to drive and I love the car I would send all my friends it was a good idea to go there to buy a car.,                by Lynn                from Cissna park                on Thu Dec 20 2018,www.cars.com,5
318,Jeep Compass,so far I think its very good. the performance is not as bad as some people are talking about. I feel that its a fine vehicle,"                by ramapo                from halfmoon,ny                on Sat Nov 04 2017",www.cars.com,5
319,Jeep Compass,It is my first car.overall I think it is a cool car,                by Alfred                on Mon Jan 29 2018,www.cars.com,5
320,Jeep Compass,Good car look s expensive nice not bad for money.  Easy to drive good on gas. I recommed this car.  My kids love itjust easy to handle,                by Pia                from Bronx                on Mon Mar 26 2018,www.cars.com,5
321,Jeep Compass,"Over the past five years I've leased two JEEP Patriots.  I was heart broken after learning that the Patriot was no longer going to be continued.  Looking into a few other options I ended up test driving the 2018 Compass.  The Limited version has an amazing interior design that is way better the two Patriots, the extra long sun roof is beautiful to view the NYC skyline while driving during the day and especially at night.  The Compass has a lot more ZIP to it than the Patriot and the handling is really amazing.  Way to go JEEP.","                by tonydips                from NY, NY                on Fri Mar 09 2018",www.cars.com,5
322,Jeep Compass,The car is great for me after just graduating college. Perfect size and fit. Exterior style is very attractive. Love the interior as well including the touch screen,"                by jv524                from Philadelphia, PA                on Sun Jul 22 2018",www.cars.com,5
323,Jeep Compass,"This vehicle rides well, performs well in snow, very good gas mileage. The 9 speed auto transmission gives the 4 cylinder snappy performance. Cons: Front passenger seat does not fold flat and no garage door button built in. Rear window visibility not great and you must depend on the rear view camera.",                by Dadhimself                on Thu Jan 11 2018,www.cars.com,5
